,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
2236,471.0,812.0,0.0,0.0,modT,0.5
2237,441.0,424.0,0.0,0.0,t test (1-sample),0.5
2238,466.0,638.0,1.0,2.0,t-test,0.5
2239,475.0,817.0,0.0,0.0,modT (2-sample),0.5
2240,532.0,832.0,44.0,363.0,cyberT,0.5
2241,448.0,809.0,0.0,1.0,modT,0.5
2242,454.0,436.0,0.0,0.0,t test (1-sample),0.5
2243,468.0,632.0,0.0,0.0,t-test,0.5
2244,459.0,795.0,1.0,2.0,modT (2-sample),0.5
2245,509.0,854.0,44.0,374.0,cyberT,0.5
2246,431.0,820.0,0.0,0.0,modT,0.5
2247,500.0,452.0,0.0,0.0,t test (1-sample),0.5
2248,440.0,636.0,0.0,0.0,t-test,0.5
2249,454.0,831.0,0.0,2.0,modT (2-sample),0.5
2250,555.0,841.0,37.0,311.0,cyberT,0.5
2251,497.0,809.0,0.0,0.0,modT,0.5
2252,471.0,437.0,0.0,0.0,t test (1-sample),0.5
2253,475.0,632.0,0.0,0.0,t-test,0.5
2254,491.0,811.0,0.0,0.0,modT (2-sample),0.5
2255,474.0,854.0,43.0,348.0,cyberT,0.5
2256,429.0,825.0,0.0,0.0,modT,0.5
2257,466.0,425.0,0.0,0.0,t test (1-sample),0.5
2258,469.0,652.0,0.0,1.0,t-test,0.5
2259,439.0,824.0,0.0,0.0,modT (2-sample),0.5
2260,517.0,827.0,54.0,365.0,cyberT,0.5
2261,452.0,811.0,0.0,0.0,modT,0.5
2262,431.0,436.0,0.0,0.0,t test (1-sample),0.5
2263,476.0,640.0,0.0,0.0,t-test,0.5
2264,473.0,811.0,0.0,6.0,modT (2-sample),0.5
2265,477.0,826.0,56.0,389.0,cyberT,0.5
2266,441.0,801.0,0.0,0.0,modT,0.5
2267,475.0,437.0,0.0,0.0,t test (1-sample),0.5
2268,476.0,640.0,1.0,4.0,t-test,0.5
2269,434.0,805.0,0.0,1.0,modT (2-sample),0.5
2270,552.0,850.0,46.0,346.0,cyberT,0.5
2271,480.0,820.0,0.0,0.0,modT,0.5
2272,448.0,441.0,0.0,0.0,t test (1-sample),0.5
2273,474.0,666.0,0.0,3.0,t-test,0.5
2274,461.0,832.0,0.0,0.0,modT (2-sample),0.5
2275,511.0,838.0,44.0,340.0,cyberT,0.5
2276,431.0,812.0,0.0,0.0,modT,0.5
2277,451.0,420.0,0.0,0.0,t test (1-sample),0.5
2278,428.0,642.0,0.0,2.0,t-test,0.5
2279,442.0,816.0,1.0,3.0,modT (2-sample),0.5
2280,498.0,817.0,36.0,277.0,cyberT,0.5
2281,422.0,784.0,0.0,1.0,modT,0.5
2282,458.0,410.0,1.0,0.0,t test (1-sample),0.5
2283,441.0,618.0,0.0,0.0,t-test,0.5
2284,429.0,783.0,0.0,3.0,modT (2-sample),0.5
2285,486.0,818.0,30.0,322.0,cyberT,0.5
2286,420.0,792.0,0.0,0.0,modT,0.5
2287,481.0,395.0,1.0,1.0,t test (1-sample),0.5
2288,449.0,626.0,0.0,0.0,t-test,0.5
2289,439.0,798.0,0.0,0.0,modT (2-sample),0.5
2290,557.0,829.0,47.0,342.0,cyberT,0.5
2291,492.0,801.0,0.0,0.0,modT,0.5
2292,464.0,390.0,0.0,0.0,t test (1-sample),0.5
2293,475.0,619.0,0.0,2.0,t-test,0.5
2294,499.0,798.0,0.0,1.0,modT (2-sample),0.5
2295,560.0,841.0,47.0,384.0,cyberT,0.5
2296,495.0,798.0,0.0,0.0,modT,0.5
2297,515.0,431.0,0.0,2.0,t test (1-sample),0.5
2298,461.0,627.0,0.0,2.0,t-test,0.5
2299,484.0,803.0,0.0,0.0,modT (2-sample),0.5
2300,518.0,852.0,39.0,340.0,cyberT,0.5
2301,454.0,812.0,1.0,0.0,modT,0.5
