FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
525.0,1000.0,101.0,1000.0,cyberT,1.8
484.0,1000.0,43.0,998.0,modT,1.8
464.0,982.0,3.0,63.0,t test (1-sample),1.8
480.0,997.0,47.0,947.0,t-test,1.8
464.0,1000.0,51.0,998.0,modT (2-sample),1.8
518.0,1000.0,107.0,1000.0,cyberT,1.8
473.0,1000.0,60.0,1000.0,modT,1.8
476.0,975.0,0.0,1.0,t test (1-sample),1.8
434.0,997.0,37.0,948.0,t-test,1.8
450.0,1000.0,54.0,1000.0,modT (2-sample),1.8
481.0,1000.0,96.0,1000.0,cyberT,1.8
439.0,1000.0,57.0,1000.0,modT,1.8
409.0,982.0,0.0,14.0,t test (1-sample),1.8
428.0,999.0,45.0,943.0,t-test,1.8
425.0,1000.0,54.0,1000.0,modT (2-sample),1.8
525.0,1000.0,83.0,1000.0,cyberT,1.8
473.0,1000.0,40.0,1000.0,modT,1.8
430.0,978.0,0.0,13.0,t test (1-sample),1.8
460.0,999.0,46.0,956.0,t-test,1.8
473.0,1000.0,34.0,1000.0,modT (2-sample),1.8
532.0,1000.0,96.0,999.0,cyberT,1.8
451.0,1000.0,48.0,1000.0,modT,1.8
445.0,983.0,0.0,1.0,t test (1-sample),1.8
458.0,998.0,46.0,949.0,t-test,1.8
450.0,999.0,33.0,999.0,modT (2-sample),1.8
540.0,1000.0,106.0,999.0,cyberT,1.8
494.0,1000.0,45.0,998.0,modT,1.8
493.0,970.0,0.0,0.0,t test (1-sample),1.8
448.0,997.0,43.0,945.0,t-test,1.8
470.0,999.0,46.0,998.0,modT (2-sample),1.8
504.0,999.0,95.0,999.0,cyberT,1.8
436.0,999.0,43.0,999.0,modT,1.8
458.0,974.0,1.0,49.0,t test (1-sample),1.8
450.0,999.0,40.0,951.0,t-test,1.8
437.0,999.0,43.0,999.0,modT (2-sample),1.8
511.0,1000.0,96.0,1000.0,cyberT,1.8
453.0,1000.0,50.0,1000.0,modT,1.8
440.0,972.0,0.0,0.0,t test (1-sample),1.8
447.0,999.0,34.0,947.0,t-test,1.8
449.0,1000.0,42.0,1000.0,modT (2-sample),1.8
486.0,1000.0,91.0,1000.0,cyberT,1.8
424.0,999.0,39.0,999.0,modT,1.8
419.0,980.0,1.0,14.0,t test (1-sample),1.8
461.0,996.0,41.0,946.0,t-test,1.8
418.0,1000.0,40.0,998.0,modT (2-sample),1.8
487.0,1000.0,88.0,1000.0,cyberT,1.8
402.0,999.0,49.0,998.0,modT,1.8
439.0,976.0,0.0,1.0,t test (1-sample),1.8
401.0,996.0,39.0,948.0,t-test,1.8
413.0,1000.0,43.0,997.0,modT (2-sample),1.8
546.0,1000.0,87.0,1000.0,cyberT,1.8
459.0,1000.0,51.0,1000.0,modT,1.8
450.0,972.0,2.0,40.0,t test (1-sample),1.8
454.0,997.0,48.0,955.0,t-test,1.8
487.0,1000.0,46.0,998.0,modT (2-sample),1.8
536.0,1000.0,103.0,1000.0,cyberT,1.8
450.0,1000.0,54.0,998.0,modT,1.8
420.0,971.0,0.0,3.0,t test (1-sample),1.8
461.0,997.0,50.0,932.0,t-test,1.8
461.0,1000.0,44.0,999.0,modT (2-sample),1.8
514.0,1000.0,91.0,1000.0,cyberT,1.8
461.0,1000.0,50.0,998.0,modT,1.8
451.0,979.0,0.0,0.0,t test (1-sample),1.8
469.0,997.0,44.0,945.0,t-test,1.8
462.0,1000.0,41.0,998.0,modT (2-sample),1.8
528.0,1000.0,88.0,1000.0,cyberT,1.8
463.0,1000.0,55.0,1000.0,modT,1.8
476.0,980.0,0.0,0.0,t test (1-sample),1.8
449.0,996.0,56.0,952.0,t-test,1.8
459.0,1000.0,46.0,1000.0,modT (2-sample),1.8
539.0,1000.0,101.0,1000.0,cyberT,1.8
468.0,1000.0,42.0,1000.0,modT,1.8
470.0,966.0,0.0,0.0,t test (1-sample),1.8
443.0,997.0,38.0,941.0,t-test,1.8
467.0,1000.0,42.0,999.0,modT (2-sample),1.8
541.0,1000.0,103.0,999.0,cyberT,1.8
489.0,999.0,53.0,999.0,modT,1.8
499.0,981.0,0.0,5.0,t test (1-sample),1.8
461.0,999.0,41.0,952.0,t-test,1.8
486.0,999.0,57.0,999.0,modT (2-sample),1.8
527.0,1000.0,90.0,1000.0,cyberT,1.8
450.0,1000.0,44.0,998.0,modT,1.8
441.0,971.0,5.0,73.0,t test (1-sample),1.8
463.0,996.0,58.0,932.0,t-test,1.8
471.0,1000.0,45.0,997.0,modT (2-sample),1.8
550.0,1000.0,90.0,999.0,cyberT,1.8
479.0,1000.0,58.0,999.0,modT,1.8
453.0,976.0,0.0,3.0,t test (1-sample),1.8
462.0,997.0,43.0,961.0,t-test,1.8
485.0,1000.0,54.0,997.0,modT (2-sample),1.8
531.0,1000.0,84.0,1000.0,cyberT,1.8
449.0,1000.0,35.0,999.0,modT,1.8
456.0,979.0,2.0,11.0,t test (1-sample),1.8
443.0,998.0,56.0,946.0,t-test,1.8
459.0,1000.0,37.0,999.0,modT (2-sample),1.8
517.0,1000.0,85.0,1000.0,cyberT,1.8
443.0,1000.0,44.0,1000.0,modT,1.8
470.0,975.0,0.0,0.0,t test (1-sample),1.8
447.0,998.0,47.0,950.0,t-test,1.8
448.0,1000.0,46.0,1000.0,modT (2-sample),1.8
528.0,1000.0,88.0,1000.0,cyberT,1.8
469.0,1000.0,51.0,1000.0,modT,1.8
466.0,974.0,1.0,10.0,t test (1-sample),1.8
470.0,997.0,54.0,950.0,t-test,1.8
486.0,1000.0,55.0,999.0,modT (2-sample),1.8
502.0,1000.0,74.0,1000.0,cyberT,1.8
438.0,1000.0,46.0,1000.0,modT,1.8
463.0,983.0,0.0,19.0,t test (1-sample),1.8
453.0,997.0,48.0,953.0,t-test,1.8
423.0,1000.0,43.0,999.0,modT (2-sample),1.8
552.0,999.0,102.0,998.0,cyberT,1.8
508.0,998.0,46.0,996.0,modT,1.8
450.0,973.0,0.0,5.0,t test (1-sample),1.8
477.0,994.0,50.0,935.0,t-test,1.8
498.0,998.0,49.0,996.0,modT (2-sample),1.8
539.0,1000.0,99.0,1000.0,cyberT,1.8
463.0,1000.0,45.0,998.0,modT,1.8
479.0,976.0,0.0,5.0,t test (1-sample),1.8
462.0,998.0,43.0,954.0,t-test,1.8
467.0,1000.0,49.0,999.0,modT (2-sample),1.8
524.0,1000.0,110.0,1000.0,cyberT,1.8
453.0,1000.0,46.0,998.0,modT,1.8
432.0,970.0,0.0,0.0,t test (1-sample),1.8
440.0,998.0,45.0,939.0,t-test,1.8
458.0,1000.0,47.0,999.0,modT (2-sample),1.8
512.0,1000.0,86.0,1000.0,cyberT,2.0
463.0,1000.0,41.0,1000.0,modT,2.0
458.0,984.0,4.0,104.0,t test (1-sample),2.0
446.0,999.0,44.0,954.0,t-test,2.0
447.0,1000.0,44.0,999.0,modT (2-sample),2.0
526.0,1000.0,97.0,1000.0,cyberT,2.0
450.0,1000.0,48.0,1000.0,modT,2.0
437.0,984.0,0.0,9.0,t test (1-sample),2.0
444.0,998.0,39.0,970.0,t-test,2.0
463.0,1000.0,48.0,1000.0,modT (2-sample),2.0
485.0,1000.0,80.0,1000.0,cyberT,2.0
428.0,1000.0,43.0,997.0,modT,2.0
450.0,980.0,1.0,6.0,t test (1-sample),2.0
434.0,997.0,36.0,961.0,t-test,2.0
407.0,1000.0,42.0,998.0,modT (2-sample),2.0
520.0,1000.0,97.0,1000.0,cyberT,2.0
464.0,1000.0,53.0,999.0,modT,2.0
460.0,985.0,0.0,0.0,t test (1-sample),2.0
440.0,998.0,48.0,975.0,t-test,2.0
460.0,1000.0,52.0,999.0,modT (2-sample),2.0
482.0,1000.0,77.0,1000.0,cyberT,2.0
413.0,1000.0,47.0,999.0,modT,2.0
430.0,982.0,2.0,12.0,t test (1-sample),2.0
409.0,998.0,49.0,970.0,t-test,2.0
419.0,1000.0,40.0,999.0,modT (2-sample),2.0
551.0,1000.0,108.0,1000.0,cyberT,2.0
469.0,1000.0,53.0,1000.0,modT,2.0
471.0,979.0,1.0,73.0,t test (1-sample),2.0
490.0,999.0,49.0,960.0,t-test,2.0
486.0,1000.0,52.0,1000.0,modT (2-sample),2.0
536.0,1000.0,89.0,1000.0,cyberT,2.0
464.0,1000.0,55.0,998.0,modT,2.0
451.0,981.0,0.0,0.0,t test (1-sample),2.0
460.0,996.0,36.0,968.0,t-test,2.0
459.0,1000.0,48.0,996.0,modT (2-sample),2.0
511.0,1000.0,99.0,1000.0,cyberT,2.0
434.0,1000.0,52.0,1000.0,modT,2.0
419.0,992.0,0.0,0.0,t test (1-sample),2.0
436.0,1000.0,50.0,976.0,t-test,2.0
446.0,1000.0,53.0,1000.0,modT (2-sample),2.0
502.0,1000.0,101.0,1000.0,cyberT,2.0
422.0,1000.0,52.0,1000.0,modT,2.0
460.0,988.0,7.0,92.0,t test (1-sample),2.0
422.0,999.0,53.0,971.0,t-test,2.0
443.0,1000.0,46.0,1000.0,modT (2-sample),2.0
526.0,1000.0,113.0,1000.0,cyberT,2.0
464.0,1000.0,54.0,1000.0,modT,2.0
418.0,992.0,6.0,125.0,t test (1-sample),2.0
444.0,1000.0,48.0,971.0,t-test,2.0
455.0,1000.0,44.0,1000.0,modT (2-sample),2.0
523.0,1000.0,112.0,1000.0,cyberT,2.0
468.0,1000.0,53.0,1000.0,modT,2.0
445.0,988.0,1.0,72.0,t test (1-sample),2.0
470.0,999.0,59.0,962.0,t-test,2.0
472.0,1000.0,60.0,999.0,modT (2-sample),2.0
516.0,1000.0,104.0,1000.0,cyberT,2.0
473.0,1000.0,46.0,1000.0,modT,2.0
451.0,981.0,1.0,24.0,t test (1-sample),2.0
476.0,998.0,44.0,969.0,t-test,2.0
459.0,1000.0,37.0,1000.0,modT (2-sample),2.0
531.0,1000.0,101.0,1000.0,cyberT,2.0
463.0,1000.0,52.0,999.0,modT,2.0
472.0,985.0,7.0,89.0,t test (1-sample),2.0
463.0,998.0,48.0,962.0,t-test,2.0
468.0,1000.0,53.0,1000.0,modT (2-sample),2.0
540.0,1000.0,93.0,1000.0,cyberT,2.0
458.0,1000.0,41.0,1000.0,modT,2.0
464.0,990.0,1.0,55.0,t test (1-sample),2.0
489.0,999.0,54.0,970.0,t-test,2.0
485.0,1000.0,48.0,999.0,modT (2-sample),2.0
501.0,1000.0,96.0,1000.0,cyberT,2.0
431.0,1000.0,45.0,998.0,modT,2.0
450.0,986.0,7.0,132.0,t test (1-sample),2.0
445.0,998.0,59.0,957.0,t-test,2.0
436.0,1000.0,49.0,998.0,modT (2-sample),2.0
460.0,1000.0,84.0,1000.0,cyberT,2.0
407.0,1000.0,43.0,997.0,modT,2.0
468.0,990.0,10.0,131.0,t test (1-sample),2.0
452.0,996.0,36.0,972.0,t-test,2.0
411.0,1000.0,46.0,999.0,modT (2-sample),2.0
501.0,1000.0,92.0,1000.0,cyberT,2.0
454.0,1000.0,52.0,1000.0,modT,2.0
463.0,978.0,8.0,160.0,t test (1-sample),2.0
444.0,999.0,52.0,960.0,t-test,2.0
449.0,1000.0,57.0,1000.0,modT (2-sample),2.0
529.0,999.0,90.0,999.0,cyberT,2.0
457.0,999.0,42.0,998.0,modT,2.0
465.0,984.0,0.0,0.0,t test (1-sample),2.0
451.0,997.0,50.0,966.0,t-test,2.0
463.0,999.0,45.0,999.0,modT (2-sample),2.0
513.0,1000.0,95.0,1000.0,cyberT,2.0
455.0,1000.0,35.0,999.0,modT,2.0
431.0,989.0,2.0,31.0,t test (1-sample),2.0
448.0,999.0,43.0,976.0,t-test,2.0
458.0,1000.0,40.0,999.0,modT (2-sample),2.0
513.0,999.0,108.0,999.0,cyberT,2.0
442.0,999.0,63.0,999.0,modT,2.0
456.0,987.0,0.0,0.0,t test (1-sample),2.0
480.0,999.0,51.0,973.0,t-test,2.0
440.0,999.0,63.0,999.0,modT (2-sample),2.0
500.0,1000.0,92.0,1000.0,cyberT,2.0
445.0,1000.0,51.0,1000.0,modT,2.0
449.0,988.0,7.0,92.0,t test (1-sample),2.0
446.0,1000.0,41.0,966.0,t-test,2.0
438.0,1000.0,49.0,1000.0,modT (2-sample),2.0
512.0,1000.0,84.0,1000.0,cyberT,2.0
441.0,1000.0,45.0,1000.0,modT,2.0
470.0,984.0,6.0,97.0,t test (1-sample),2.0
469.0,1000.0,58.0,968.0,t-test,2.0
446.0,1000.0,44.0,1000.0,modT (2-sample),2.0
511.0,1000.0,93.0,1000.0,cyberT,2.0
449.0,1000.0,40.0,1000.0,modT,2.0
458.0,986.0,1.0,42.0,t test (1-sample),2.0
443.0,999.0,39.0,960.0,t-test,2.0
433.0,1000.0,36.0,1000.0,modT (2-sample),2.0
516.0,1000.0,90.0,1000.0,cyberT,2.0
448.0,1000.0,52.0,999.0,modT,2.0
413.0,979.0,0.0,7.0,t test (1-sample),2.0
430.0,996.0,36.0,952.0,t-test,2.0
457.0,1000.0,46.0,1000.0,modT (2-sample),2.0
533.0,1000.0,96.0,1000.0,cyberT,2.0
458.0,1000.0,40.0,998.0,modT,2.0
448.0,978.0,1.0,10.0,t test (1-sample),2.0
471.0,997.0,43.0,968.0,t-test,2.0
461.0,1000.0,46.0,999.0,modT (2-sample),2.0
542.0,1000.0,96.0,1000.0,cyberT,2.0
461.0,1000.0,43.0,1000.0,modT,2.0
477.0,991.0,0.0,0.0,t test (1-sample),2.0
464.0,1000.0,53.0,974.0,t-test,2.0
475.0,1000.0,53.0,1000.0,modT (2-sample),2.0
519.0,1000.0,94.0,1000.0,cyberT,2.0
462.0,1000.0,43.0,999.0,modT,2.0
432.0,986.0,11.0,171.0,t test (1-sample),2.0
467.0,997.0,39.0,968.0,t-test,2.0
443.0,1000.0,43.0,997.0,modT (2-sample),2.0
531.0,1000.0,89.0,1000.0,cyberT,2.0
473.0,1000.0,38.0,1000.0,modT,2.0
418.0,986.0,1.0,6.0,t test (1-sample),2.0
448.0,998.0,37.0,966.0,t-test,2.0
464.0,1000.0,33.0,999.0,modT (2-sample),2.0
461.0,1000.0,76.0,999.0,cyberT,2.0
427.0,1000.0,41.0,999.0,modT,2.0
399.0,983.0,0.0,5.0,t test (1-sample),2.0
423.0,997.0,39.0,961.0,t-test,2.0
422.0,999.0,42.0,999.0,modT (2-sample),2.0
500.0,1000.0,84.0,1000.0,cyberT,2.0
428.0,1000.0,42.0,1000.0,modT,2.0
464.0,981.0,0.0,4.0,t test (1-sample),2.0
461.0,1000.0,51.0,964.0,t-test,2.0
440.0,1000.0,47.0,1000.0,modT (2-sample),2.0
531.0,1000.0,109.0,1000.0,cyberT,2.0
455.0,1000.0,57.0,999.0,modT,2.0
462.0,986.0,2.0,51.0,t test (1-sample),2.0
442.0,998.0,41.0,968.0,t-test,2.0
437.0,1000.0,53.0,999.0,modT (2-sample),2.0
513.0,1000.0,95.0,1000.0,cyberT,2.0
456.0,1000.0,46.0,1000.0,modT,2.0
445.0,985.0,0.0,0.0,t test (1-sample),2.0
466.0,1000.0,48.0,970.0,t-test,2.0
460.0,1000.0,54.0,1000.0,modT (2-sample),2.0
516.0,1000.0,96.0,1000.0,cyberT,2.0
436.0,1000.0,43.0,998.0,modT,2.0
425.0,975.0,0.0,14.0,t test (1-sample),2.0
458.0,998.0,40.0,958.0,t-test,2.0
456.0,1000.0,53.0,999.0,modT (2-sample),2.0
487.0,1000.0,96.0,1000.0,cyberT,2.0
424.0,999.0,46.0,999.0,modT,2.0
457.0,985.0,5.0,83.0,t test (1-sample),2.0
427.0,999.0,42.0,979.0,t-test,2.0
424.0,1000.0,44.0,999.0,modT (2-sample),2.0
552.0,1000.0,100.0,1000.0,cyberT,2.0
502.0,1000.0,50.0,1000.0,modT,2.0
449.0,989.0,1.0,45.0,t test (1-sample),2.0
464.0,1000.0,45.0,972.0,t-test,2.0
465.0,1000.0,44.0,1000.0,modT (2-sample),2.0
494.0,1000.0,91.0,999.0,cyberT,2.0
416.0,1000.0,40.0,1000.0,modT,2.0
415.0,984.0,1.0,16.0,t test (1-sample),2.0
434.0,999.0,41.0,971.0,t-test,2.0
424.0,999.0,43.0,999.0,modT (2-sample),2.0
518.0,1000.0,98.0,1000.0,cyberT,2.0
465.0,1000.0,50.0,1000.0,modT,2.0
450.0,987.0,0.0,0.0,t test (1-sample),2.0
488.0,999.0,48.0,969.0,t-test,2.0
471.0,1000.0,53.0,1000.0,modT (2-sample),2.0
549.0,1000.0,91.0,1000.0,cyberT,2.0
449.0,1000.0,47.0,1000.0,modT,2.0
423.0,989.0,5.0,110.0,t test (1-sample),2.0
450.0,998.0,53.0,970.0,t-test,2.0
461.0,1000.0,50.0,1000.0,modT (2-sample),2.0
506.0,1000.0,89.0,1000.0,cyberT,2.0
458.0,1000.0,51.0,1000.0,modT,2.0
456.0,979.0,0.0,0.0,t test (1-sample),2.0
425.0,997.0,38.0,959.0,t-test,2.0
410.0,1000.0,46.0,997.0,modT (2-sample),2.0
529.0,1000.0,76.0,1000.0,cyberT,2.0
442.0,1000.0,34.0,998.0,modT,2.0
442.0,984.0,4.0,122.0,t test (1-sample),2.0
445.0,997.0,43.0,961.0,t-test,2.0
447.0,1000.0,29.0,999.0,modT (2-sample),2.0
502.0,1000.0,95.0,1000.0,cyberT,2.0
470.0,1000.0,54.0,1000.0,modT,2.0
445.0,987.0,0.0,0.0,t test (1-sample),2.0
443.0,998.0,43.0,968.0,t-test,2.0
432.0,1000.0,55.0,999.0,modT (2-sample),2.0
496.0,1000.0,82.0,1000.0,cyberT,2.0
460.0,1000.0,48.0,1000.0,modT,2.0
419.0,984.0,8.0,145.0,t test (1-sample),2.0
409.0,999.0,39.0,972.0,t-test,2.0
422.0,1000.0,46.0,1000.0,modT (2-sample),2.0
505.0,1000.0,101.0,999.0,cyberT,2.0
441.0,1000.0,59.0,999.0,modT,2.0
465.0,984.0,5.0,90.0,t test (1-sample),2.0
454.0,998.0,48.0,965.0,t-test,2.0
433.0,1000.0,49.0,998.0,modT (2-sample),2.0
508.0,999.0,99.0,999.0,cyberT,2.0
450.0,999.0,35.0,999.0,modT,2.0
444.0,976.0,1.0,18.0,t test (1-sample),2.0
453.0,999.0,46.0,950.0,t-test,2.0
456.0,999.0,51.0,999.0,modT (2-sample),2.0
500.0,998.0,88.0,998.0,cyberT,2.0
448.0,999.0,53.0,998.0,modT,2.0
421.0,974.0,0.0,4.0,t test (1-sample),2.0
450.0,995.0,51.0,949.0,t-test,2.0
444.0,998.0,50.0,997.0,modT (2-sample),2.0
522.0,1000.0,106.0,1000.0,cyberT,2.0
459.0,1000.0,51.0,1000.0,modT,2.0
444.0,992.0,0.0,0.0,t test (1-sample),2.0
418.0,997.0,46.0,974.0,t-test,2.0
443.0,1000.0,55.0,1000.0,modT (2-sample),2.0
564.0,1000.0,123.0,1000.0,cyberT,2.0
477.0,1000.0,53.0,1000.0,modT,2.0
420.0,982.0,0.0,6.0,t test (1-sample),2.0
461.0,1000.0,53.0,962.0,t-test,2.0
482.0,1000.0,60.0,1000.0,modT (2-sample),2.0
545.0,1000.0,98.0,1000.0,cyberT,2.0
471.0,1000.0,52.0,1000.0,modT,2.0
426.0,982.0,4.0,63.0,t test (1-sample),2.0
447.0,1000.0,44.0,959.0,t-test,2.0
441.0,1000.0,52.0,1000.0,modT (2-sample),2.0
458.0,1000.0,82.0,999.0,cyberT,2.0
418.0,1000.0,44.0,999.0,modT,2.0
447.0,988.0,6.0,181.0,t test (1-sample),2.0
436.0,999.0,50.0,963.0,t-test,2.0
399.0,999.0,39.0,999.0,modT (2-sample),2.0
489.0,1000.0,96.0,1000.0,cyberT,2.0
449.0,1000.0,58.0,1000.0,modT,2.0
434.0,973.0,0.0,9.0,t test (1-sample),2.0
445.0,997.0,40.0,948.0,t-test,2.0
436.0,1000.0,43.0,1000.0,modT (2-sample),2.0
524.0,1000.0,92.0,1000.0,cyberT,2.0
444.0,1000.0,45.0,1000.0,modT,2.0
445.0,985.0,0.0,29.0,t test (1-sample),2.0
460.0,1000.0,39.0,966.0,t-test,2.0
441.0,1000.0,46.0,1000.0,modT (2-sample),2.0
517.0,1000.0,96.0,1000.0,cyberT,2.0
427.0,1000.0,57.0,1000.0,modT,2.0
463.0,979.0,0.0,0.0,t test (1-sample),2.0
465.0,996.0,35.0,958.0,t-test,2.0
437.0,1000.0,46.0,1000.0,modT (2-sample),2.0
508.0,1000.0,78.0,1000.0,cyberT,2.0
435.0,1000.0,43.0,1000.0,modT,2.0
439.0,983.0,7.0,99.0,t test (1-sample),2.0
503.0,999.0,40.0,962.0,t-test,2.0
451.0,1000.0,41.0,999.0,modT (2-sample),2.0
507.0,999.0,79.0,998.0,cyberT,2.0
423.0,999.0,37.0,997.0,modT,2.0
457.0,982.0,0.0,21.0,t test (1-sample),2.0
425.0,997.0,56.0,970.0,t-test,2.0
434.0,998.0,43.0,997.0,modT (2-sample),2.0
528.0,1000.0,87.0,1000.0,cyberT,2.0
465.0,1000.0,51.0,1000.0,modT,2.0
460.0,986.0,7.0,90.0,t test (1-sample),2.0
431.0,999.0,49.0,968.0,t-test,2.0
436.0,1000.0,48.0,1000.0,modT (2-sample),2.0
507.0,1000.0,92.0,999.0,cyberT,2.0
437.0,999.0,44.0,999.0,modT,2.0
446.0,988.0,2.0,64.0,t test (1-sample),2.0
442.0,999.0,52.0,970.0,t-test,2.0
456.0,999.0,43.0,999.0,modT (2-sample),2.0
499.0,1000.0,86.0,1000.0,cyberT,2.0
426.0,1000.0,33.0,1000.0,modT,2.0
448.0,987.0,6.0,109.0,t test (1-sample),2.0
426.0,1000.0,49.0,964.0,t-test,2.0
419.0,1000.0,39.0,1000.0,modT (2-sample),2.0
522.0,1000.0,101.0,1000.0,cyberT,2.0
451.0,1000.0,37.0,999.0,modT,2.0
477.0,982.0,5.0,124.0,t test (1-sample),2.0
475.0,996.0,48.0,963.0,t-test,2.0
459.0,1000.0,50.0,997.0,modT (2-sample),2.0
494.0,1000.0,97.0,1000.0,cyberT,2.0
442.0,1000.0,36.0,998.0,modT,2.0
463.0,981.0,8.0,170.0,t test (1-sample),2.0
438.0,997.0,45.0,959.0,t-test,2.0
435.0,1000.0,50.0,998.0,modT (2-sample),2.0
523.0,1000.0,115.0,1000.0,cyberT,2.0
455.0,1000.0,61.0,999.0,modT,2.0
482.0,977.0,13.0,194.0,t test (1-sample),2.0
460.0,997.0,41.0,956.0,t-test,2.0
455.0,1000.0,53.0,999.0,modT (2-sample),2.0
533.0,1000.0,76.0,1000.0,cyberT,2.0
435.0,1000.0,34.0,999.0,modT,2.0
443.0,985.0,5.0,103.0,t test (1-sample),2.0
440.0,999.0,55.0,965.0,t-test,2.0
459.0,1000.0,39.0,999.0,modT (2-sample),2.0
479.0,1000.0,81.0,1000.0,cyberT,2.0
417.0,1000.0,41.0,998.0,modT,2.0
439.0,982.0,11.0,183.0,t test (1-sample),2.0
400.0,998.0,40.0,968.0,t-test,2.0
423.0,1000.0,32.0,998.0,modT (2-sample),2.0
526.0,1000.0,110.0,1000.0,cyberT,2.0
472.0,1000.0,59.0,1000.0,modT,2.0
450.0,987.0,4.0,44.0,t test (1-sample),2.0
473.0,999.0,57.0,970.0,t-test,2.0
461.0,1000.0,47.0,1000.0,modT (2-sample),2.0
491.0,1000.0,71.0,1000.0,cyberT,2.0
403.0,1000.0,34.0,1000.0,modT,2.0
463.0,986.0,2.0,26.0,t test (1-sample),2.0
440.0,999.0,36.0,963.0,t-test,2.0
426.0,1000.0,37.0,999.0,modT (2-sample),2.0
498.0,1000.0,83.0,1000.0,cyberT,2.0
451.0,1000.0,48.0,1000.0,modT,2.0
408.0,984.0,3.0,49.0,t test (1-sample),2.0
469.0,999.0,34.0,961.0,t-test,2.0
421.0,1000.0,45.0,1000.0,modT (2-sample),2.0
514.0,1000.0,101.0,1000.0,cyberT,2.0
448.0,1000.0,41.0,999.0,modT,2.0
449.0,987.0,2.0,59.0,t test (1-sample),2.0
441.0,999.0,56.0,973.0,t-test,2.0
451.0,1000.0,32.0,1000.0,modT (2-sample),2.0
554.0,1000.0,93.0,1000.0,cyberT,2.0
480.0,1000.0,47.0,1000.0,modT,2.0
461.0,986.0,3.0,41.0,t test (1-sample),2.0
489.0,998.0,61.0,974.0,t-test,2.0
467.0,1000.0,48.0,998.0,modT (2-sample),2.0
543.0,1000.0,103.0,1000.0,cyberT,2.0
480.0,1000.0,56.0,999.0,modT,2.0
470.0,989.0,0.0,33.0,t test (1-sample),2.0
466.0,998.0,46.0,973.0,t-test,2.0
465.0,1000.0,51.0,999.0,modT (2-sample),2.0
498.0,1000.0,92.0,1000.0,cyberT,2.0
439.0,1000.0,53.0,999.0,modT,2.0
442.0,980.0,4.0,74.0,t test (1-sample),2.0
462.0,997.0,51.0,969.0,t-test,2.0
447.0,1000.0,48.0,999.0,modT (2-sample),2.0
497.0,1000.0,106.0,1000.0,cyberT,2.0
413.0,1000.0,50.0,1000.0,modT,2.0
422.0,987.0,14.0,181.0,t test (1-sample),2.0
444.0,997.0,55.0,963.0,t-test,2.0
443.0,1000.0,54.0,998.0,modT (2-sample),2.0
539.0,1000.0,113.0,1000.0,cyberT,2.0
445.0,1000.0,43.0,998.0,modT,2.0
464.0,982.0,0.0,6.0,t test (1-sample),2.0
467.0,997.0,54.0,955.0,t-test,2.0
469.0,1000.0,47.0,999.0,modT (2-sample),2.0
531.0,999.0,83.0,999.0,cyberT,2.0
433.0,999.0,36.0,999.0,modT,2.0
447.0,984.0,1.0,4.0,t test (1-sample),2.0
471.0,999.0,53.0,959.0,t-test,2.0
433.0,999.0,46.0,999.0,modT (2-sample),2.0
543.0,999.0,109.0,999.0,cyberT,2.0
459.0,999.0,52.0,997.0,modT,2.0
456.0,981.0,0.0,10.0,t test (1-sample),2.0
476.0,997.0,48.0,971.0,t-test,2.0
457.0,999.0,53.0,998.0,modT (2-sample),2.0
522.0,1000.0,90.0,1000.0,cyberT,2.0
438.0,1000.0,49.0,999.0,modT,2.0
457.0,985.0,4.0,44.0,t test (1-sample),2.0
451.0,998.0,48.0,971.0,t-test,2.0
438.0,1000.0,43.0,999.0,modT (2-sample),2.0
519.0,1000.0,94.0,1000.0,cyberT,2.0
461.0,1000.0,54.0,1000.0,modT,2.0
452.0,985.0,1.0,24.0,t test (1-sample),2.0
419.0,996.0,41.0,963.0,t-test,2.0
437.0,1000.0,56.0,1000.0,modT (2-sample),2.0
