,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
26180,500.0,917.0,32.0,580.0,modT-2,0.7000000000000001
26181,375.0,926.0,0.0,0.0,modT-1 trend,0.7000000000000001
26182,478.0,919.0,35.0,697.0,modT-2 trend,0.7000000000000001
26183,537.0,938.0,70.0,801.0,cyberT,0.7000000000000001
26184,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26185,437.0,597.0,0.0,0.0,t-test-1,0.7000000000000001
26186,512.0,824.0,0.0,0.0,t-test-2,0.7000000000000001
26187,461.0,926.0,30.0,455.0,modT-1,0.7000000000000001
26188,495.0,920.0,43.0,659.0,modT-2,0.7000000000000001
26189,300.0,928.0,0.0,0.0,modT-1 trend,0.7000000000000001
26190,491.0,921.0,46.0,750.0,modT-2 trend,0.7000000000000001
26191,571.0,934.0,71.0,830.0,cyberT,0.7000000000000001
26192,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26193,448.0,592.0,0.0,0.0,t-test-1,0.7000000000000001
26194,485.0,835.0,12.0,86.0,t-test-2,0.7000000000000001
26195,449.0,932.0,11.0,241.0,modT-1,0.7000000000000001
26196,462.0,926.0,33.0,639.0,modT-2,0.7000000000000001
26197,348.0,935.0,0.0,0.0,modT-1 trend,0.7000000000000001
26198,467.0,930.0,31.0,748.0,modT-2 trend,0.7000000000000001
26199,541.0,944.0,76.0,834.0,cyberT,0.7000000000000001
26200,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26201,452.0,589.0,0.0,0.0,t-test-1,0.7000000000000001
26202,498.0,827.0,5.0,48.0,t-test-2,0.7000000000000001
26203,479.0,934.0,29.0,426.0,modT-1,0.7000000000000001
26204,507.0,922.0,48.0,618.0,modT-2,0.7000000000000001
26205,352.0,937.0,0.0,0.0,modT-1 trend,0.7000000000000001
26206,516.0,926.0,51.0,756.0,modT-2 trend,0.7000000000000001
26207,599.0,937.0,87.0,833.0,cyberT,0.7000000000000001
26208,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26209,444.0,591.0,0.0,0.0,t-test-1,0.7000000000000001
26210,478.0,798.0,11.0,86.0,t-test-2,0.7000000000000001
26211,434.0,920.0,23.0,370.0,modT-1,0.7000000000000001
26212,478.0,920.0,32.0,620.0,modT-2,0.7000000000000001
26213,396.0,929.0,0.0,0.0,modT-1 trend,0.7000000000000001
26214,472.0,925.0,32.0,716.0,modT-2 trend,0.7000000000000001
26215,545.0,943.0,79.0,820.0,cyberT,0.7000000000000001
26216,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
