,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
306,470.0,63.0,0.0,0.0,t-test-2,0.1
307,461.0,83.0,0.0,0.0,modT-1,0.1
308,482.0,82.0,1.0,0.0,modT-2,0.1
309,256.0,49.0,0.0,0.0,modT-1 trend,0.1
310,481.0,81.0,1.0,0.0,modT-2 trend,0.1
311,576.0,100.0,4.0,1.0,RegT,0.1
312,1.0,0.0,0.0,0.0,fold change,0.1
313,457.0,74.0,0.0,0.0,t-test-1,0.1
314,523.0,84.0,0.0,0.0,t-test-2,0.1
315,483.0,88.0,0.0,0.0,modT-1,0.1
316,511.0,93.0,0.0,0.0,modT-2,0.1
317,263.0,41.0,0.0,0.0,modT-1 trend,0.1
318,511.0,97.0,0.0,0.0,modT-2 trend,0.1
319,585.0,108.0,10.0,1.0,RegT,0.1
320,1.0,0.0,0.0,0.0,fold change,0.1
321,439.0,75.0,0.0,0.0,t-test-1,0.1
322,496.0,74.0,1.0,0.0,t-test-2,0.1
323,437.0,85.0,0.0,0.0,modT-1,0.1
324,453.0,91.0,0.0,0.0,modT-2,0.1
325,205.0,37.0,0.0,0.0,modT-1 trend,0.1
326,454.0,91.0,0.0,0.0,modT-2 trend,0.1
327,531.0,92.0,0.0,0.0,RegT,0.1
328,1.0,0.0,0.0,0.0,fold change,0.1
329,456.0,71.0,0.0,0.0,t-test-1,0.1
330,460.0,82.0,0.0,0.0,t-test-2,0.1
331,445.0,80.0,0.0,0.0,modT-1,0.1
332,447.0,93.0,0.0,0.0,modT-2,0.1
333,218.0,56.0,0.0,0.0,modT-1 trend,0.1
334,452.0,92.0,0.0,0.0,modT-2 trend,0.1
335,540.0,98.0,7.0,0.0,RegT,0.1
336,1.0,0.0,0.0,0.0,fold change,0.1
337,458.0,70.0,0.0,0.0,t-test-1,0.1
338,478.0,98.0,0.0,0.0,t-test-2,0.1
339,463.0,85.0,0.0,0.0,modT-1,0.1
340,478.0,104.0,0.0,0.0,modT-2,0.1
341,218.0,46.0,0.0,0.0,modT-1 trend,0.1
342,477.0,105.0,0.0,0.0,modT-2 trend,0.1
343,557.0,110.0,0.0,0.0,RegT,0.1
344,1.0,0.0,0.0,0.0,fold change,0.1
345,425.0,64.0,0.0,0.0,t-test-1,0.1
346,475.0,74.0,0.0,0.0,t-test-2,0.1
347,426.0,74.0,0.0,0.0,modT-1,0.1
348,448.0,82.0,0.0,0.0,modT-2,0.1
349,179.0,30.0,0.0,0.0,modT-1 trend,0.1
350,450.0,82.0,0.0,0.0,modT-2 trend,0.1
351,529.0,89.0,2.0,0.0,RegT,0.1
352,0.0,1.0,0.0,0.0,fold change,0.1
353,457.0,76.0,0.0,0.0,t-test-1,0.1
354,503.0,95.0,2.0,0.0,t-test-2,0.1
355,449.0,80.0,0.0,0.0,modT-1,0.1
356,487.0,88.0,0.0,0.0,modT-2,0.1
357,224.0,43.0,0.0,0.0,modT-1 trend,0.1
358,484.0,87.0,0.0,0.0,modT-2 trend,0.1
359,541.0,99.0,0.0,1.0,RegT,0.1
360,1.0,0.0,0.0,0.0,fold change,0.1
361,463.0,88.0,0.0,0.0,t-test-1,0.1
362,500.0,84.0,0.0,0.0,t-test-2,0.1
363,475.0,84.0,0.0,0.0,modT-1,0.1
364,490.0,88.0,0.0,0.0,modT-2,0.1
365,263.0,45.0,0.0,0.0,modT-1 trend,0.1
366,494.0,88.0,0.0,0.0,modT-2 trend,0.1
367,575.0,101.0,0.0,0.0,RegT,0.1
368,0.0,1.0,0.0,0.0,fold change,0.1
369,448.0,74.0,0.0,0.0,t-test-1,0.1
370,494.0,90.0,0.0,0.0,t-test-2,0.1
371,468.0,99.0,0.0,0.0,modT-1,0.1
372,499.0,99.0,0.0,0.0,modT-2,0.1
373,255.0,66.0,0.0,0.0,modT-1 trend,0.1
374,501.0,99.0,0.0,0.0,modT-2 trend,0.1
375,575.0,115.0,0.0,0.0,RegT,0.1
376,1.0,0.0,0.0,0.0,fold change,0.1
377,442.0,79.0,0.0,0.0,t-test-1,0.1
378,476.0,93.0,0.0,0.0,t-test-2,0.1
379,428.0,73.0,1.0,0.0,modT-1,0.1
380,448.0,96.0,1.0,0.0,modT-2,0.1
381,237.0,47.0,0.0,0.0,modT-1 trend,0.1
382,452.0,96.0,1.0,0.0,modT-2 trend,0.1
383,529.0,102.0,1.0,0.0,RegT,0.1
384,1.0,0.0,0.0,0.0,fold change,0.1
385,452.0,68.0,0.0,0.0,t-test-1,0.1
386,534.0,84.0,0.0,0.0,t-test-2,0.1
387,466.0,85.0,0.0,0.0,modT-1,0.1
388,475.0,90.0,0.0,0.0,modT-2,0.1
389,272.0,52.0,0.0,0.0,modT-1 trend,0.1
390,473.0,90.0,0.0,0.0,modT-2 trend,0.1
391,571.0,101.0,0.0,0.0,RegT,0.1
392,1.0,0.0,0.0,0.0,fold change,0.1
393,465.0,62.0,0.0,0.0,t-test-1,0.1
394,511.0,83.0,0.0,0.0,t-test-2,0.1
395,461.0,89.0,0.0,0.0,modT-1,0.1
396,473.0,87.0,0.0,0.0,modT-2,0.1
397,211.0,38.0,0.0,0.0,modT-1 trend,0.1
398,469.0,87.0,0.0,0.0,modT-2 trend,0.1
399,561.0,103.0,1.0,0.0,RegT,0.1
400,0.0,1.0,0.0,0.0,fold change,0.1
401,439.0,58.0,0.0,0.0,t-test-1,0.1
402,476.0,73.0,0.0,0.0,t-test-2,0.1
403,436.0,82.0,0.0,0.0,modT-1,0.1
404,464.0,81.0,0.0,0.0,modT-2,0.1
405,199.0,48.0,0.0,0.0,modT-1 trend,0.1
406,468.0,80.0,0.0,0.0,modT-2 trend,0.1
407,545.0,91.0,1.0,1.0,RegT,0.1
408,4.0,0.0,0.0,0.0,fold change,0.1
409,454.0,73.0,0.0,0.0,t-test-1,0.1
410,518.0,90.0,0.0,0.0,t-test-2,0.1
411,481.0,71.0,0.0,0.0,modT-1,0.1
412,488.0,76.0,0.0,0.0,modT-2,0.1
413,207.0,36.0,0.0,0.0,modT-1 trend,0.1
414,488.0,77.0,0.0,0.0,modT-2 trend,0.1
415,576.0,81.0,4.0,0.0,RegT,0.1
416,1.0,0.0,0.0,0.0,fold change,0.1
417,431.0,60.0,0.0,0.0,t-test-1,0.1
418,522.0,77.0,0.0,0.0,t-test-2,0.1
419,446.0,69.0,1.0,0.0,modT-1,0.1
420,483.0,89.0,1.0,0.0,modT-2,0.1
421,220.0,37.0,0.0,0.0,modT-1 trend,0.1
422,484.0,89.0,1.0,0.0,modT-2 trend,0.1
423,561.0,95.0,5.0,0.0,RegT,0.1
424,1.0,0.0,0.0,0.0,fold change,0.1
425,417.0,77.0,0.0,0.0,t-test-1,0.1
426,493.0,93.0,0.0,0.0,t-test-2,0.1
427,439.0,74.0,0.0,0.0,modT-1,0.1
428,462.0,80.0,0.0,0.0,modT-2,0.1
429,224.0,40.0,0.0,0.0,modT-1 trend,0.1
430,461.0,80.0,0.0,0.0,modT-2 trend,0.1
431,520.0,93.0,0.0,0.0,RegT,0.1
432,1.0,0.0,0.0,0.0,fold change,0.1
433,445.0,67.0,0.0,0.0,t-test-1,0.1
434,469.0,89.0,0.0,0.0,t-test-2,0.1
435,432.0,83.0,1.0,0.0,modT-1,0.1
436,455.0,89.0,1.0,0.0,modT-2,0.1
437,219.0,29.0,0.0,0.0,modT-1 trend,0.1
438,451.0,87.0,1.0,0.0,modT-2 trend,0.1
439,521.0,103.0,3.0,0.0,RegT,0.1
440,1.0,0.0,0.0,0.0,fold change,0.1
441,456.0,76.0,1.0,0.0,t-test-1,0.1
442,477.0,89.0,0.0,0.0,t-test-2,0.1
443,458.0,75.0,1.0,0.0,modT-1,0.1
444,479.0,74.0,1.0,0.0,modT-2,0.1
445,240.0,37.0,0.0,0.0,modT-1 trend,0.1
446,479.0,74.0,1.0,0.0,modT-2 trend,0.1
447,571.0,95.0,1.0,0.0,RegT,0.1
448,2.0,0.0,0.0,0.0,fold change,0.1
449,441.0,68.0,0.0,0.0,t-test-1,0.1
450,460.0,78.0,0.0,0.0,t-test-2,0.1
451,470.0,76.0,0.0,0.0,modT-1,0.1
452,470.0,82.0,0.0,0.0,modT-2,0.1
453,211.0,52.0,0.0,0.0,modT-1 trend,0.1
454,467.0,82.0,0.0,0.0,modT-2 trend,0.1
455,549.0,95.0,4.0,1.0,RegT,0.1
456,0.0,1.0,0.0,0.0,fold change,0.1
457,460.0,61.0,0.0,0.0,t-test-1,0.1
458,502.0,78.0,2.0,0.0,t-test-2,0.1
459,412.0,74.0,0.0,1.0,modT-1,0.1
460,429.0,77.0,0.0,0.0,modT-2,0.1
461,209.0,35.0,0.0,0.0,modT-1 trend,0.1
462,432.0,76.0,0.0,0.0,modT-2 trend,0.1
463,495.0,91.0,0.0,1.0,RegT,0.1
464,2.0,0.0,0.0,0.0,fold change,0.1
465,459.0,75.0,0.0,0.0,t-test-1,0.1
466,502.0,98.0,0.0,0.0,t-test-2,0.1
467,456.0,97.0,0.0,0.0,modT-1,0.1
468,480.0,103.0,0.0,0.0,modT-2,0.1
469,245.0,58.0,0.0,0.0,modT-1 trend,0.1
470,482.0,104.0,0.0,0.0,modT-2 trend,0.1
471,549.0,112.0,1.0,0.0,RegT,0.1
472,2.0,0.0,0.0,0.0,fold change,0.1
473,454.0,76.0,0.0,0.0,t-test-1,0.1
474,481.0,83.0,0.0,0.0,t-test-2,0.1
475,435.0,85.0,0.0,0.0,modT-1,0.1
476,443.0,89.0,0.0,0.0,modT-2,0.1
477,244.0,46.0,0.0,0.0,modT-1 trend,0.1
478,441.0,88.0,0.0,0.0,modT-2 trend,0.1
479,512.0,99.0,1.0,0.0,RegT,0.1
480,1.0,0.0,0.0,0.0,fold change,0.1
481,470.0,70.0,0.0,0.0,t-test-1,0.1
482,487.0,103.0,0.0,0.0,t-test-2,0.1
483,462.0,87.0,0.0,0.0,modT-1,0.1
484,475.0,103.0,0.0,0.0,modT-2,0.1
485,218.0,42.0,0.0,0.0,modT-1 trend,0.1
486,478.0,103.0,0.0,0.0,modT-2 trend,0.1
487,544.0,108.0,0.0,0.0,RegT,0.1
488,1.0,0.0,0.0,0.0,fold change,0.1
489,452.0,75.0,0.0,0.0,t-test-1,0.1
490,532.0,78.0,0.0,0.0,t-test-2,0.1
491,436.0,68.0,0.0,0.0,modT-1,0.1
492,467.0,78.0,0.0,0.0,modT-2,0.1
493,238.0,45.0,0.0,0.0,modT-1 trend,0.1
494,466.0,78.0,0.0,0.0,modT-2 trend,0.1
495,547.0,87.0,0.0,0.0,RegT,0.1
496,2.0,0.0,0.0,0.0,fold change,0.1
497,421.0,56.0,0.0,0.0,t-test-1,0.1
